"회계연도","지역명","자치단체코드","자치단체명","교부액","세출결산액","교부액비율(%)"
"2014","서울","1100000","서울본청","579285172682","16912580407640","3.43"
"2014","서울","1111000","서울종로구","40633500620","276725242730","14.68"
"2014","서울","1112000","서울중구","33457010030","271717632350","12.31"
"2014","서울","1113000","서울용산구","41617217060","267307024550","15.57"
"2014","서울","1114000","서울성동구","66013570510","334523153300","19.73"
"2014","서울","1115000","서울광진구","75297068900","328991213496","22.89"
"2014","서울","1116000","서울동대문구","74157919190","372741478298","19.90"
"2014","서울","1117000","서울중랑구","97760597670","409712509428","23.86"
"2014","서울","1118000","서울성북구","107226286795","462474428446","23.19"
"2014","서울","1119000","서울강북구","65630411197","380218902078","17.26"
"2014","서울","1120000","서울도봉구","90247041951","353369169695","25.54"
"2014","서울","1121000","서울노원구","171752089010","563038645490","30.50"
"2014","서울","1122000","서울은평구","117887019016","450816259315","26.15"
"2014","서울","1123000","서울서대문구","64634337170","321099895153","20.13"
"2014","서울","1124000","서울마포구","74018076514","370878977500","19.96"
"2014","서울","1125000","서울양천구","91666325210","411478081772","22.28"
"2014","서울","1126000","서울강서구","125301013810","517302546260","24.22"
"2014","서울","1127000","서울구로구","109379815920","431282184200","25.36"
"2014","서울","1128000","서울금천구","65055729110","286195926440","22.73"
"2014","서울","1129000","서울영등포구","87470899609","399173002866","21.91"
"2014","서울","1130000","서울동작구","75893303437","345272787071","21.98"
"2014","서울","1131000","서울관악구","96803397130","442549551822","21.87"
"2014","서울","1132000","서울서초구","92828696708","357667315579","25.95"
"2014","서울","1133000","서울강남구","31513520895","550221039231","5.73"
"2014","서울","1134000","서울송파구","167112895540","483806178368","34.54"
"2014","서울","1135000","서울강동구","108371378749","395904580462","27.37"
"2014","부산","2600000","부산본청","234571639790","6861266320700","3.42"
"2014","부산","2611000","부산중구","5004846870","105961246910","4.72"
"2014","부산","2612000","부산서구","35311987680","189918376100","18.59"
"2014","부산","2613000","부산동구","17687181090","177038081120","9.99"
"2014","부산","2614000","부산영도구","35855386260","190922656350","18.78"
"2014","부산","2615000","부산부산진구","27886111140","361584799280","7.71"
"2014","부산","2616000","부산동래구","35445763140","239139853820","14.82"
"2014","부산","2617000","부산남구","19666910930","269414005290","7.30"
"2014","부산","2618000","부산북구","37808150210","302908569260","12.48"
"2014","부산","2619000","부산해운대구","88456598540","394407575680","22.43"
"2014","부산","2620000","부산사하구","20681341480","350332274690","5.90"
"2014","부산","2621000","부산금정구","57753179190","259987875200","22.21"
"2014","부산","2622000","부산강서구","27337356380","203923783653","13.41"
"2014","부산","2623000","부산연제구","35934238370","212809194640","16.89"
"2014","부산","2624000","부산수영구","32199315960","187463738380","17.18"
"2014","부산","2625000","부산사상구","31566492190","270287791640","11.68"
"2014","부산","2671000","부산기장군","37665282070","345123964587","10.91"
"2014","대구","2700000","대구본청","212491131690","4553981592576","4.67"
"2014","대구","2711000","대구중구","25301308906","152955280692","16.54"
"2014","대구","2712000","대구동구","67297889743","391386640304","17.19"
"2014","대구","2713000","대구서구","50536176510","231403354900","21.84"
"2014","대구","2714000","대구남구","46235408653","210020163742","22.01"
"2014","대구","2715000","대구북구","102367965070","398808082290","25.67"
"2014","대구","2716000","대구수성구","47059090861","393856824985","11.95"
"2014","대구","2717000","대구달서구","118187465911","496109344341","23.82"
"2014","대구","2771000","대구달성군","70679409132","415388671824","17.02"
"2014","인천","2800000","인천본청","125960790235","5041686253674","2.50"
"2014","인천","2811000","인천중구","38992116487","238220610479","16.37"
"2014","인천","2812000","인천동구","24176099529","146229393281","16.53"
"2014","인천","2813000","인천남구","111572450619","397506515855","28.07"
"2014","인천","2814000","인천연수구","75869876085","300554116382","25.24"
"2014","인천","2815000","인천남동구","132683832588","471747679877","28.13"
"2014","인천","2816000","인천부평구","118475577711","507755240619","23.33"
"2014","인천","2817000","인천계양구","80885627450","303253389463","26.67"
"2014","인천","2818000","인천서구","139535863875","445977177479","31.29"
"2014","인천","2871000","인천강화군","48937526942","395141079198","12.38"
"2014","인천","2872000","인천옹진군","44865302960","229019269100","19.59"
"2014","광주","2900000","광주본청","137328195658","3141317143013","4.37"
"2014","광주","2911000","광주동구","49058463460","199958856600","24.53"
"2014","광주","2912000","광주서구","83707956523","324969996090","25.76"
"2014","광주","2913000","광주남구","46713342375","289733606742","16.12"
"2014","광주","2914000","광주북구","102194591829","460257956841","22.20"
"2014","광주","2915000","광주광산구","143167886047","440866939465","32.47"
"2014","대전","3000000","대전본청","65107023150","2808961372240","2.32"
"2014","대전","3011000","대전동구","89793233360","329132986820","27.28"
"2014","대전","3012000","대전중구","75909147486","292142455519","25.98"
"2014","대전","3013000","대전서구","71199258836","435492852008","16.35"
"2014","대전","3014000","대전유성구","43352296410","337131132950","12.86"
"2014","대전","3015000","대전대덕구","35213130950","286733169256","12.28"
"2014","울산","3100000","울산본청","72933686148","2134648743168","3.42"
"2014","울산","3111000","울산중구","21608126142","245667915702","8.80"
"2014","울산","3112000","울산남구","27434570962","325405029566","8.43"
"2014","울산","3113000","울산동구","20864807061","200275853530","10.42"
"2014","울산","3114000","울산북구","29162595251","220672256911","13.22"
"2014","울산","3171000","울산울주군","61837885060","546388926440","11.32"
"2014","세종","3200000","세종본청","81390325300","630027380356","12.92"
"2014","경기","4100000","경기본청","218335628120","14314885294668","1.53"
"2014","경기","4111000","경기수원시","160286641250","1579127676424","10.15"
"2014","경기","4112000","경기성남시","76291756651","1404202837444","5.43"
"2014","경기","4120000","경기고양시","173783199970","1169219543390","14.86"
"2014","경기","4129000","경기용인시","254758838818","1461317351497","17.43"
"2014","경기","4115000","경기부천시","88609653280","968593606880","9.15"
"2014","경기","4119000","경기안산시","69042081420","991327695865","6.96"
"2014","경기","4114000","경기안양시","51985947216","769429129339","6.76"
"2014","경기","4123000","경기남양주시","99777749650","822022891900","12.14"
"2014","경기","4134000","경기화성시","113367884838","1163410580840","9.74"
"2014","경기","4117000","경기평택시","170285796184","860791082340","19.78"
"2014","경기","4113000","경기의정부시","125079920909","575015447734","21.75"
"2014","경기","4125000","경기시흥시","63981447269","620138987024","10.32"
"2014","경기","4130000","경기파주시","164918207320","697444658210","23.65"
"2014","경기","4116000","경기광명시","100724994470","455022781760","22.14"
"2014","경기","4133000","경기김포시","39188715240","546714536180","7.17"
"2014","경기","4126000","경기군포시","25908652028","396806800909","6.53"
"2014","경기","4135000","경기광주시","119902135589","487418174507","24.60"
"2014","경기","4131000","경기이천시","69077047715","533680904103","12.94"
"2014","경기","4136000","경기양주시","55327844090","440474247310","12.56"
"2014","경기","4124000","경기오산시","75121557432","300167440900","25.03"
"2014","경기","4122000","경기구리시","21928298790","294708061960","7.44"
"2014","경기","4132000","경기안성시","101307098110","490867312372","20.64"
"2014","경기","4137000","경기포천시","86897937774","488671931853","17.78"
"2014","경기","4127000","경기의왕시","26894514120","260969590050","10.31"
"2014","경기","4128000","경기하남시","47262632030","305931697310","15.45"
"2014","경기","4138000","경기여주시","58520339630","384323287789","15.23"
"2014","경기","4118000","경기동두천시","48844863900","238569513740","20.47"
"2014","경기","4121000","경기과천시","18978682460","179004347914","10.60"
"2014","경기","4178000","경기양평군","62846542404","381928757695","16.46"
"2014","경기","4177000","경기가평군","48169628495","295190169545","16.32"
"2014","경기","4175000","경기연천군","44031795867","327393194665","13.45"
"2014","강원","4200000","강원본청","108295779170","3640848567695","2.97"
"2014","강원","4211000","강원춘천시","80326605511","689832472516","11.64"
"2014","강원","4212000","강원원주시","77661276630","736703766460","10.54"
"2014","강원","4213000","강원강릉시","100599541044","602480662973","16.70"
"2014","강원","4214000","강원동해시","44678095474","260783032344","17.13"
"2014","강원","4215000","강원태백시","27959681280","232514580712","12.02"
"2014","강원","4216000","강원속초시","42518459068","236743341480","17.96"
"2014","강원","4217000","강원삼척시","56573016153","406807163727","13.91"
"2014","강원","4271000","강원홍천군","55231999634","410981727006","13.44"
"2014","강원","4272000","강원횡성군","36791772554","294567539491","12.49"
"2014","강원","4273000","강원영월군","32241565767","274031208672","11.77"
"2014","강원","4274000","강원평창군","50072970389","307780399564","16.27"
"2014","강원","4275000","강원정선군","37550399291","285894133376","13.13"
"2014","강원","4276000","강원철원군","33708099912","272542615935","12.37"
"2014","강원","4277000","강원화천군","20536775668","212579263272","9.66"
"2014","강원","4278000","강원양구군","23330341488","207767425600","11.23"
"2014","강원","4279000","강원인제군","49242500979","258982579161","19.01"
"2014","강원","4280000","강원고성군","25264748098","242177693322","10.43"
"2014","강원","4281000","강원양양군","23622377190","199027965370","11.87"
"2014","충북","4300000","충북본청","65274033330","3182187505860","2.05"
"2014","충북","4314000","충북청주시","306026996519","1591969561508","19.22"
"2014","충북","4312000","충북충주시","87924086300","615119988360","14.29"
"2014","충북","4313000","충북제천시","66097687430","491453592560","13.45"
"2014","충북","4372000","충북보은군","36626946400","256100637930","14.30"
"2014","충북","4373000","충북옥천군","37087467280","269830895010","13.74"
"2014","충북","4374000","충북영동군","37701725420","315248394590","11.96"
"2014","충북","4379000","충북증평군","21488426220","177004772210","12.14"
"2014","충북","4375000","충북진천군","32341531890","296633389050","10.90"
"2014","충북","4376000","충북괴산군","45004879900","314191891730","14.32"
"2014","충북","4377000","충북음성군","43645547450","361070253110","12.09"
"2014","충북","4378000","충북단양군","27326881530","228348716780","11.97"
"2014","충남","4400000","충남본청","95330140165","4324615585497","2.20"
"2014","충남","4411000","충남천안시","116776267851","1028932022046","11.35"
"2014","충남","4412000","충남공주시","62933283380","484072572780","13.00"
"2014","충남","4413000","충남보령시","82218100005","477540842899","17.22"
"2014","충남","4414000","충남아산시","96324311965","759453043153","12.68"
"2014","충남","4415000","충남서산시","68654349061","559242582900","12.28"
"2014","충남","4416000","충남논산시","74883939090","495677856770","15.11"
"2014","충남","4417000","충남계룡시","8486860301","119711619636","7.09"
"2014","충남","4418000","충남당진시","68294856970","559965691410","12.20"
"2014","충남","4471000","충남금산군","38427848738","313557884623","12.26"
"2014","충남","4473000","충남부여군","60522182388","416490934846","14.53"
"2014","충남","4474000","충남서천군","51648297210","370084711601","13.96"
"2014","충남","4475000","충남청양군","36107334290","264417929544","13.66"
"2014","충남","4476000","충남홍성군","50096784080","400376499185","12.51"
"2014","충남","4477000","충남예산군","56438745347","405460501312","13.92"
"2014","충남","4478000","충남태안군","37180433641","309192982293","12.02"
"2014","전북","4500000","전북본청","207555824220","4344881199162","4.78"
"2014","전북","4511000","전북전주시","112015310602","1090879930292","10.27"
"2014","전북","4512000","전북군산시","54661639516","735207016470","7.43"
"2014","전북","4513000","전북익산시","128734464293","766531143089","16.79"
"2014","전북","4514000","전북정읍시","77856590494","546802361252","14.24"
"2014","전북","4515000","전북남원시","84941801729","487834618886","17.41"
"2014","전북","4516000","전북김제시","103820195740","524454002605","19.80"
"2014","전북","4571000","전북완주군","53495670920","520706929180","10.27"
"2014","전북","4572000","전북진안군","32760934210","274671851360","11.93"
"2014","전북","4573000","전북무주군","31444852663","235330616605","13.36"
"2014","전북","4574000","전북장수군","36271292270","221306672090","16.39"
"2014","전북","4575000","전북임실군","43124669320","274088772671","15.73"
"2014","전북","4576000","전북순창군","44731741940","271319297148","16.49"
"2014","전북","4577000","전북고창군","55260521960","397684169720","13.90"
"2014","전북","4578000","전북부안군","32848396430","367381200980","8.94"
"2014","전남","4600000","전남본청","110223115470","5185426368531","2.13"
"2014","전남","4611000","전남목포시","66949491890","493762331000","13.56"
"2014","전남","4612000","전남여수시","76382849630","759058052020","10.06"
"2014","전남","4613000","전남순천시","78782042155","676815072811","11.64"
"2014","전남","4614000","전남나주시","52127678479","465346478254","11.20"
"2014","전남","4615000","전남광양시","40484013613","450140678428","8.99"
"2014","전남","4671000","전남담양군","37190577670","288242585370","12.90"
"2014","전남","4672000","전남곡성군","39468485070","264017307786","14.95"
"2014","전남","4673000","전남구례군","26620119050","240988354180","11.05"
"2014","전남","4674000","전남고흥군","54216904910","466346303883","11.63"
"2014","전남","4675000","전남보성군","43672961471","353882870165","12.34"
"2014","전남","4676000","전남화순군","57420588422","397513938881","14.44"
"2014","전남","4677000","전남장흥군","47319881570","305161626360","15.51"
"2014","전남","4678000","전남강진군","52066446510","301621456050","17.26"
"2014","전남","4679000","전남해남군","65610234980","465924972220","14.08"
"2014","전남","4680000","전남영암군","51510759910","329813293340","15.62"
"2014","전남","4681000","전남무안군","37558877060","323396910940","11.61"
"2014","전남","4682000","전남함평군","45057303215","305277573106","14.76"
"2014","전남","4683000","전남영광군","48204466410","334999845320","14.39"
"2014","전남","4684000","전남장성군","37880442560","289095838630","13.10"
"2014","전남","4685000","전남완도군","43373592730","350091908210","12.39"
"2014","전남","4686000","전남진도군","36182926967","283072115642","12.78"
"2014","전남","4687000","전남신안군","66127582283","413311162220","16.00"
"2014","경북","4700000","경북본청","155947363924","5999393294677","2.60"
"2014","경북","4711000","경북포항시","152117407015","1035610335427","14.69"
"2014","경북","4712000","경북경주시","96325685607","839389129513","11.48"
"2014","경북","4713000","경북김천시","62321497500","535756232930","11.63"
"2014","경북","4714000","경북안동시","149735260386","709021058566","21.12"
"2014","경북","4715000","경북구미시","77473873766","867770660900","8.93"
"2014","경북","4716000","경북영주시","77304635036","443447967065","17.43"
"2014","경북","4717000","경북영천시","65502306423","514566697622","12.73"
"2014","경북","4718000","경북상주시","92204755316","552883870211","16.68"
"2014","경북","4719000","경북문경시","41733535740","415475499092","10.04"
"2014","경북","4720000","경북경산시","71657922375","531754757852","13.48"
"2014","경북","4771000","경북군위군","29992859690","223985715516","13.39"
"2014","경북","4772000","경북의성군","53639878910","387547230405","13.84"
"2014","경북","4773000","경북청송군","33390366340","244655333770","13.65"
"2014","경북","4774000","경북영양군","24444336287","193138776759","12.66"
"2014","경북","4775000","경북영덕군","28645674490","277497428982","10.32"
"2014","경북","4776000","경북청도군","31654967177","304589818452","10.39"
"2014","경북","4777000","경북고령군","38286339012","251629731050","15.22"
"2014","경북","4778000","경북성주군","36326270690","270182421490","13.45"
"2014","경북","4779000","경북칠곡군","36674564320","375531934170","9.77"
"2014","경북","4780000","경북예천군","44472608939","320764198464","13.86"
"2014","경북","4781000","경북봉화군","38555330670","289108624972","13.34"
"2014","경북","4782000","경북울진군","43367455640","343013135081","12.64"
"2014","경북","4783000","경북울릉군","9394702830","136364406445","6.89"
"2014","경남","4800000","경남본청","112817611880","6012291423102","1.88"
"2014","경남","4811000","경남창원시","179831420185","1861629550055","9.66"
"2014","경남","4813000","경남진주시","84748660194","715660827176","11.84"
"2014","경남","4815000","경남통영시","49911564270","434535298920","11.49"
"2014","경남","4816000","경남사천시","44914092128","410510427213","10.94"
"2014","경남","4817000","경남김해시","79416144215","917960566754","8.65"
"2014","경남","4818000","경남밀양시","56065079886","472889556171","11.86"
"2014","경남","4819000","경남거제시","43721032651","542684728525","8.06"
"2014","경남","4820000","경남양산시","48533559133","652969054765","7.43"
"2014","경남","4871000","경남의령군","33401200915","240377839550","13.90"
"2014","경남","4872000","경남함안군","35240934140","281971912804","12.50"
"2014","경남","4873000","경남창녕군","58107489561","332191455030","17.49"
"2014","경남","4874000","경남고성군","46628768436","339122559686","13.75"
"2014","경남","4875000","경남남해군","40605951948","272966430513","14.88"
"2014","경남","4876000","경남하동군","45222702076","335383477165","13.48"
"2014","경남","4877000","경남산청군","40045476520","288981507150","13.86"
"2014","경남","4878000","경남함양군","54872752680","309116788840","17.75"
"2014","경남","4879000","경남거창군","76128251658","367822086998","20.70"
"2014","경남","4880000","경남합천군","61140146800","405909114260","15.06"
"2014","제주","4900000","제주본청","500097147771","2881515002237","17.36"
