"회계연도","지역명","자치단체코드","자치단체명","사회복지분야 결산액","세출결산액","사회복지비비율(%)"
"2018","서울","1100000","서울본청","7621700015555","24698782868682","30.86"
"2018","서울","1111000","서울종로구","126979613730","373125740160","34.03"
"2018","서울","1112000","서울중구","119207521442","371433156926","32.09"
"2018","서울","1113000","서울용산구","149714697369","354317917303","42.25"
"2018","서울","1114000","서울성동구","203694776442","452430664312","45.02"
"2018","서울","1115000","서울광진구","211677736637","472651698553","44.79"
"2018","서울","1116000","서울동대문구","289661341390","557455929770","51.96"
"2018","서울","1117000","서울중랑구","320055091774","582877704128","54.91"
"2018","서울","1118000","서울성북구","316499188887","631363519883","50.13"
"2018","서울","1119000","서울강북구","290497406100","557969745970","52.06"
"2018","서울","1120000","서울도봉구","266114289519","526637036244","50.53"
"2018","서울","1121000","서울노원구","460439849880","800809140215","57.50"
"2018","서울","1122000","서울은평구","393545398199","666176752786","59.08"
"2018","서울","1123000","서울서대문구","219735732120","480220508579","45.76"
"2018","서울","1124000","서울마포구","255236470726","506562475236","50.39"
"2018","서울","1125000","서울양천구","298411462729","581431344599","51.32"
"2018","서울","1126000","서울강서구","450392512920","761164659600","59.17"
"2018","서울","1127000","서울구로구","303915795600","588480474789","51.64"
"2018","서울","1128000","서울금천구","206862129223","414870458503","49.86"
"2018","서울","1129000","서울영등포구","262831109628","545500852258","48.18"
"2018","서울","1130000","서울동작구","272115881197","518691021534","52.46"
"2018","서울","1131000","서울관악구","339912707715","615125743390","55.26"
"2018","서울","1132000","서울서초구","219674571022","554898959579","39.59"
"2018","서울","1133000","서울강남구","293899527478","693033658812","42.41"
"2018","서울","1134000","서울송파구","344208107970","692074304635","49.74"
"2018","서울","1135000","서울강동구","302657905056","604292684630","50.08"
"2018","부산","2600000","부산본청","3216698794980","8740233125930","36.80"
"2018","부산","2611000","부산중구","50793863650","136999854290","37.08"
"2018","부산","2612000","부산서구","133644966470","248289111940","53.83"
"2018","부산","2613000","부산동구","119658972040","228517102350","52.36"
"2018","부산","2614000","부산영도구","152480540830","282261125000","54.02"
"2018","부산","2615000","부산부산진구","296143975130","496823407330","59.61"
"2018","부산","2616000","부산동래구","187811565210","336410087330","55.83"
"2018","부산","2617000","부산남구","217814028190","370012429970","58.87"
"2018","부산","2618000","부산북구","266806067960","406007089140","65.71"
"2018","부산","2619000","부산해운대구","314234779420","522636212670","60.12"
"2018","부산","2620000","부산사하구","292920542650","487648814010","60.07"
"2018","부산","2621000","부산금정구","196851404790","354248002080","55.57"
"2018","부산","2622000","부산강서구","111096590815","298239180884","37.25"
"2018","부산","2623000","부산연제구","167421243200","281075584750","59.56"
"2018","부산","2624000","부산수영구","145727450300","262602679900","55.49"
"2018","부산","2625000","부산사상구","203921888110","350828144990","58.13"
"2018","부산","2671000","부산기장군","171907553717","439472882708","39.12"
"2018","대구","2700000","대구본청","2077145728179","5832166027929","35.62"
"2018","대구","2711000","대구중구","91023456089","210729323051","43.19"
"2018","대구","2712000","대구동구","338786683174","554450126719","61.10"
"2018","대구","2713000","대구서구","192960789940","333842949477","57.80"
"2018","대구","2714000","대구남구","180799798960","304384510477","59.40"
"2018","대구","2715000","대구북구","328432974271","538536964481","60.99"
"2018","대구","2716000","대구수성구","304725547262","534927928451","56.97"
"2018","대구","2717000","대구달서구","419121420196","667629694653","62.78"
"2018","대구","2771000","대구달성군","216993805935","680776671743","31.87"
"2018","인천","2800000","인천본청","2426868521858","6493525058427","37.37"
"2018","인천","2811000","인천중구","109084056937","307209282260","35.51"
"2018","인천","2812000","인천동구","84598264208","190488068046","44.41"
"2018","인천","2813000","인천미추홀구","355375742375","588047542324","60.43"
"2018","인천","2814000","인천연수구","235883874367","446379229437","52.84"
"2018","인천","2815000","인천남동구","409618327435","669893466770","61.15"
"2018","인천","2816000","인천부평구","426076741998","665579542714","64.02"
"2018","인천","2817000","인천계양구","236856608720","423992232706","55.86"
"2018","인천","2818000","인천서구","364284810325","671553000001","54.25"
"2018","인천","2871000","인천강화군","96529097444","442843539480","21.80"
"2018","인천","2872000","인천옹진군","41294966720","279511214780","14.77"
"2018","광주","2900000","광주본청","1432708521197","3790743059803","37.79"
"2018","광주","2911000","광주동구","130657291740","251941759460","51.86"
"2018","광주","2912000","광주서구","253368671860","430331919363","58.88"
"2018","광주","2913000","광주남구","212032369342","369689038700","57.35"
"2018","광주","2914000","광주북구","403080349430","621800894644","64.82"
"2018","광주","2915000","광주광산구","335058732826","568447794856","58.94"
"2018","대전","3000000","대전본청","1327487029630","3649376097729","36.38"
"2018","대전","3011000","대전동구","250065835668","421006659017","59.40"
"2018","대전","3012000","대전중구","223517237750","394463958869","56.66"
"2018","대전","3013000","대전서구","341860844184","576887263651","59.26"
"2018","대전","3014000","대전유성구","223138299620","443440653510","50.32"
"2018","대전","3015000","대전대덕구","181983847389","353683803583","51.45"
"2018","울산","3100000","울산본청","827509919309","3000368434033","27.58"
"2018","울산","3111000","울산중구","163302850915","336144214970","48.58"
"2018","울산","3112000","울산남구","208040706604","431344104487","48.23"
"2018","울산","3113000","울산동구","128203213368","258167104091","49.66"
"2018","울산","3114000","울산북구","142994609523","354551923311","40.33"
"2018","울산","3171000","울산울주군","200762033980","791612416410","25.36"
"2018","세종","3200000","세종본청","258717928868","1172536130494","22.06"
"2018","경기","4100000","경기본청","6891019043050","20328092789810","33.90"
"2018","경기","4111000","경기수원시","814008855700","2113739488230","38.51"
"2018","경기","4112000","경기성남시","746794189107","2110721933200","35.38"
"2018","경기","4120000","경기고양시","718829838640","1743164554270","41.24"
"2018","경기","4129000","경기용인시","618662665130","1996828527815","30.98"
"2018","경기","4115000","경기부천시","612535018660","1330283470810","46.05"
"2018","경기","4119000","경기안산시","548739009258","1316497837482","41.68"
"2018","경기","4114000","경기안양시","400312745064","1040101227030","38.49"
"2018","경기","4123000","경기남양주시","514652043556","1279330141236","40.23"
"2018","경기","4134000","경기화성시","569625062287","1961028516719","29.05"
"2018","경기","4117000","경기평택시","375620265644","1246094343379","30.14"
"2018","경기","4113000","경기의정부시","383330943504","834032566294","45.96"
"2018","경기","4125000","경기시흥시","333583822461","924357706301","36.09"
"2018","경기","4130000","경기파주시","343737614940","908708073050","37.83"
"2018","경기","4116000","경기광명시","263998025560","622256996120","42.43"
"2018","경기","4133000","경기김포시","301197507680","831585670260","36.22"
"2018","경기","4126000","경기군포시","203013007950","524198992565","38.73"
"2018","경기","4135000","경기광주시","271565871244","875862943967","31.01"
"2018","경기","4131000","경기이천시","208683839004","703769885058","29.65"
"2018","경기","4136000","경기양주시","209688196390","627569333410","33.41"
"2018","경기","4124000","경기오산시","184576742214","489459350708","37.71"
"2018","경기","4122000","경기구리시","155805509450","401734858450","38.78"
"2018","경기","4132000","경기안성시","190820556491","669609870966","28.50"
"2018","경기","4137000","경기포천시","164340976280","581368767166","28.27"
"2018","경기","4127000","경기의왕시","126789252828","368039865291","34.45"
"2018","경기","4128000","경기하남시","177760756200","451244339900","39.39"
"2018","경기","4138000","경기여주시","132543669097","562195294918","23.58"
"2018","경기","4118000","경기동두천시","120968604570","338117291570","35.78"
"2018","경기","4121000","경기과천시","54023554394","209407265424","25.80"
"2018","경기","4178000","경기양평군","142091634770","553358524740","25.68"
"2018","경기","4177000","경기가평군","101326241382","422511551049","23.98"
"2018","경기","4175000","경기연천군","72167160778","383107783180","18.84"
"2018","강원","4200000","강원본청","1379215589430","4787185247063","28.81"
"2018","강원","4211000","강원춘천시","302042320345","927940983368","32.55"
"2018","강원","4212000","강원원주시","332611028180","1035890043300","32.11"
"2018","강원","4213000","강원강릉시","236725255604","760406901138","31.13"
"2018","강원","4214000","강원동해시","109523449625","334346815848","32.76"
"2018","강원","4215000","강원태백시","68853226962","285550798635","24.11"
"2018","강원","4216000","강원속초시","99219333864","301203488385","32.94"
"2018","강원","4217000","강원삼척시","106624163996","525216464429","20.30"
"2018","강원","4271000","강원홍천군","102492351100","514593674890","19.92"
"2018","강원","4272000","강원횡성군","69661845381","393578998247","17.70"
"2018","강원","4273000","강원영월군","95758665106","395479044649","24.21"
"2018","강원","4274000","강원평창군","56512741520","427736073386","13.21"
"2018","강원","4275000","강원정선군","80711949905","400034985389","20.18"
"2018","강원","4276000","강원철원군","63457546280","420112291750","15.10"
"2018","강원","4277000","강원화천군","50352878245","271664134614","18.53"
"2018","강원","4278000","강원양구군","39647600607","294852078212","13.45"
"2018","강원","4279000","강원인제군","51106450975","358333246961","14.26"
"2018","강원","4280000","강원고성군","45842314103","283752519974","16.16"
"2018","강원","4281000","강원양양군","46152530957","259178295519","17.81"
"2018","충북","4300000","충북본청","1317326450120","3885468920330","33.90"
"2018","충북","4314000","충북청주시","728296154037","2021683415681","36.02"
"2018","충북","4312000","충북충주시","240909813980","821467251490","29.33"
"2018","충북","4313000","충북제천시","165482812240","673108395310","24.58"
"2018","충북","4372000","충북보은군","58360145370","358238544010","16.29"
"2018","충북","4373000","충북옥천군","84270977400","342055550300","24.64"
"2018","충북","4374000","충북영동군","73595371410","375536700790","19.60"
"2018","충북","4379000","충북증평군","43693162920","187884956060","23.26"
"2018","충북","4375000","충북진천군","83002086650","382842395270","21.68"
"2018","충북","4376000","충북괴산군","62798114710","374584940990","16.76"
"2018","충북","4377000","충북음성군","132879381700","508596715235","26.13"
"2018","충북","4378000","충북단양군","53259431070","328611800470","16.21"
"2018","충남","4400000","충남본청","1579069893459","5407807926594","29.20"
"2018","충남","4411000","충남천안시","491338068938","1464916719788","33.54"
"2018","충남","4412000","충남공주시","143280562820","617839338640","23.19"
"2018","충남","4413000","충남보령시","137966321144","629361978079","21.92"
"2018","충남","4414000","충남아산시","302841435925","920506851191","32.90"
"2018","충남","4415000","충남서산시","183401368935","762780901129","24.04"
"2018","충남","4416000","충남논산시","174062582730","634571899500","27.43"
"2018","충남","4417000","충남계룡시","36475378570","144125684950","25.31"
"2018","충남","4418000","충남당진시","171651357280","723920442830","23.71"
"2018","충남","4471000","충남금산군","78996149056","354619565746","22.28"
"2018","충남","4473000","충남부여군","111567190208","544262390240","20.50"
"2018","충남","4474000","충남서천군","109323992210","438866515417","24.91"
"2018","충남","4475000","충남청양군","51002261200","355002266465","14.37"
"2018","충남","4476000","충남홍성군","125680468238","507379438968","24.77"
"2018","충남","4477000","충남예산군","106976023176","558747485013","19.15"
"2018","충남","4478000","충남태안군","85625421545","443123256852","19.32"
"2018","전북","4500000","전북본청","1860502162320","5298828371152","35.11"
"2018","전북","4511000","전북전주시","583446298017","1386329740246","42.09"
"2018","전북","4512000","전북군산시","327472155775","945494134410","34.64"
"2018","전북","4513000","전북익산시","361888228919","1082078712511","33.44"
"2018","전북","4514000","전북정읍시","185459881901","702163393001","26.41"
"2018","전북","4515000","전북남원시","140284519216","634644351982","22.10"
"2018","전북","4516000","전북김제시","148373998440","625835934601","23.71"
"2018","전북","4571000","전북완주군","139544397360","552281865680","25.27"
"2018","전북","4572000","전북진안군","58613884380","335669607630","17.46"
"2018","전북","4573000","전북무주군","46973541716","282238028397","16.64"
"2018","전북","4574000","전북장수군","49193444722","286197216617","17.19"
"2018","전북","4575000","전북임실군","59201565593","343085623679","17.26"
"2018","전북","4576000","전북순창군","58292183710","336596682796","17.32"
"2018","전북","4577000","전북고창군","99977041560","525298867330","19.03"
"2018","전북","4578000","전북부안군","84138070760","507683938440","16.57"
"2018","전남","4600000","전남본청","1861153842230","6401181940166","29.08"
"2018","전남","4611000","전남목포시","293209368220","634550780100","46.21"
"2018","전남","4612000","전남여수시","321305683790","924383807590","34.76"
"2018","전남","4613000","전남순천시","272324459240","955160211135","28.51"
"2018","전남","4614000","전남나주시","158834856070","682182477073","23.28"
"2018","전남","4615000","전남광양시","172263295229","636116686226","27.08"
"2018","전남","4671000","전남담양군","70906522340","366718043510","19.34"
"2018","전남","4672000","전남곡성군","56986233110","322563822502","17.67"
"2018","전남","4673000","전남구례군","44059951730","288333817020","15.28"
"2018","전남","4674000","전남고흥군","119995146696","617592547180","19.43"
"2018","전남","4675000","전남보성군","78113145408","416548616510","18.75"
"2018","전남","4676000","전남화순군","92761685370","476410612767","19.47"
"2018","전남","4677000","전남장흥군","72510516440","380151977151","19.07"
"2018","전남","4678000","전남강진군","65591193830","392893803666","16.69"
"2018","전남","4679000","전남해남군","122362204710","576020117730","21.24"
"2018","전남","4680000","전남영암군","94662479290","452506995460","20.92"
"2018","전남","4681000","전남무안군","88977009020","432929079480","20.55"
"2018","전남","4682000","전남함평군","64538684560","355606216157","18.15"
"2018","전남","4683000","전남영광군","86611653164","428702032740","20.20"
"2018","전남","4684000","전남장성군","74856754440","386259896780","19.38"
"2018","전남","4685000","전남완도군","85424207599","428866370323","19.92"
"2018","전남","4686000","전남진도군","57301556581","329241984450","17.40"
"2018","전남","4687000","전남신안군","67528031310","508115239300","13.29"
"2018","경북","4700000","경북본청","2293918918885","7498602332507","30.59"
"2018","경북","4711000","경북포항시","497731913185","1546156294884","32.19"
"2018","경북","4712000","경북경주시","272819696201","1067065477672","25.57"
"2018","경북","4713000","경북김천시","180008040258","765976352764","23.50"
"2018","경북","4714000","경북안동시","235296979999","953319345244","24.68"
"2018","경북","4715000","경북구미시","311033744917","981027997704","31.70"
"2018","경북","4716000","경북영주시","153711559490","597231080758","25.74"
"2018","경북","4717000","경북영천시","135866958544","627183069697","21.66"
"2018","경북","4718000","경북상주시","137487677588","710895731566","19.34"
"2018","경북","4719000","경북문경시","108347307690","566196482013","19.14"
"2018","경북","4720000","경북경산시","252201759828","804884298107","31.33"
"2018","경북","4771000","경북군위군","42029209826","310767649648","13.52"
"2018","경북","4772000","경북의성군","97951166630","516783329628","18.95"
"2018","경북","4773000","경북청송군","48316235171","297525879871","16.24"
"2018","경북","4774000","경북영양군","40354777770","227997517803","17.70"
"2018","경북","4775000","경북영덕군","73536710931","361760740831","20.33"
"2018","경북","4776000","경북청도군","65258237251","325942988203","20.02"
"2018","경북","4777000","경북고령군","52703712490","295672751450","17.83"
"2018","경북","4778000","경북성주군","58530779982","354529266797","16.51"
"2018","경북","4779000","경북칠곡군","122992023270","410994028420","29.93"
"2018","경북","4780000","경북예천군","76152274814","433197318501","17.58"
"2018","경북","4781000","경북봉화군","53340982030","368807053513","14.46"
"2018","경북","4782000","경북울진군","79926551530","415214263020","19.25"
"2018","경북","4783000","경북울릉군","12473687070","143098042655","8.72"
"2018","경남","4800000","경남본청","2578789724452","7274168700976","35.45"
"2018","경남","4811000","경남창원시","845092731383","2501641531827","33.78"
"2018","경남","4813000","경남진주시","314581803932","1052279094392","29.90"
"2018","경남","4815000","경남통영시","138200252150","502674799890","27.49"
"2018","경남","4816000","경남사천시","144730989347","570874750278","25.35"
"2018","경남","4817000","경남김해시","394002133763","1182578054167","33.32"
"2018","경남","4818000","경남밀양시","145111895254","640756557138","22.65"
"2018","경남","4819000","경남거제시","204715298066","627594571521","32.62"
"2018","경남","4820000","경남양산시","300735332222","960685294468","31.30"
"2018","경남","4871000","경남의령군","53321420810","312904600220","17.04"
"2018","경남","4872000","경남함안군","85909131170","349914683027","24.55"
"2018","경남","4873000","경남창녕군","104010692965","424969431317","24.47"
"2018","경남","4874000","경남고성군","83111294794","409193439121","20.31"
"2018","경남","4875000","경남남해군","74333880593","355987735693","20.88"
"2018","경남","4876000","경남하동군","84594150497","498246190828","16.98"
"2018","경남","4877000","경남산청군","66645755060","358015874510","18.62"
"2018","경남","4878000","경남함양군","65863137515","405402294868","16.25"
"2018","경남","4879000","경남거창군","93607409990","415062719777","22.55"
"2018","경남","4880000","경남합천군","81894419030","488906487442","16.75"
"2018","제주","4900000","제주본청","865256592142","4393258618469","19.70"
